MONTH,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ARRIVAL_DELAY,DEPARTURE_DELAY,DISTANCE
1,AS,SFO,SEA,-1.5,-4.0,679
1,AS,SFO,SLC,-10.0,-3.0,599
1,AS,SIT,JNU,-8.0,-7.0,95
1,AS,SIT,KTN,-3.5,-2.5,183
1,AS,SJC,HNL,3.5,-5.5,2417
1,AS,SJC,KOA,9.0,0.0,2384
1,AS,SJC,LIH,-10.5,-8.5,2466
1,AS,SJC,OGG,-1.0,-3.0,2355
1,AS,SJC,PDX,-4.5,-7.0,569
1,AS,SJC,SEA,-3.5,-6.0,697
1,AS,SJC,SLC,-15.0,-8.0,584
1,AS,SLC,LAX,-9.5,-5.0,590
1,AS,SLC,PDX,-4.0,-8.0,630
1,AS,SLC,SAN,-11.0,-5.0,626
1,AS,SLC,SEA,-8.0,-6.0,689
1,AS,SLC,SFO,-11.0,-4.0,599
1,AS,SLC,SJC,-9.0,-6.0,584
1,AS,SMF,OGG,-12.0,-9.0,2404
1,AS,SMF,SEA,-2.0,-5.0,605
1,AS,SNA,PDX,-8.0,-9.0,859
1,AS,SNA,SEA,-9.5,-8.0,978
1,AS,STL,SEA,-11.0,-4.0,1709
1,AS,TPA,SEA,8.0,-5.0,2520
1,AS,TUS,SEA,-10.0,-9.0,1216
1,AS,WRG,KTN,0.0,-5.0,82
1,AS,WRG,PSG,-15.0,-12.0,31
1,AS,YAK,CDV,-8.5,-7.5,213
1,AS,YAK,JNU,-32.5,-20.5,199
1,B6,ABQ,JFK,-2.5,-4.5,1826
1,B6,AUS,BOS,8.0,5.0,1698
1,B6,AUS,FLL,-3.0,-5.0,1105
1,B6,AUS,JFK,-8.0,-6.0,1521
1,B6,AUS,LGB,-7.0,-3.0,1226
1,B6,AUS,MCO,-4.0,0.0,994
1,B6,BDL,DCA,-12.0,-6.0,313
1,B6,BDL,FLL,0.5,-1.0,1173
1,B6,BDL,MCO,-5.0,0.0,1050
1,B6,BDL,PBI,5.0,8.0,1133
1,B6,BDL,RSW,-3.0,6.0,1180
1,B6,BDL,SJU,1.0,7.0,1666
1,B6,BDL,TPA,-6.0,-5.0,1111
1,B6,BOS,AUS,-12.0,-5.0,1698
1,B6,BOS,BUF,-4.0,-4.0,395
1,B6,BOS,BWI,-4.0,-4.0,369
1,B6,BOS,CHS,-6.0,-1.0,818
1,B6,BOS,CLT,-8.0,-3.0,728
1,B6,BOS,DCA,-7.0,-3.0,399
1,B6,BOS,DEN,2.5,2.0,1754
1,B6,BOS,DFW,-5.5,-3.0,1562
1,B6,BOS,DTW,-12.0,-2.0,632
1,B6,BOS,EWR,-8.0,-3.0,200
1,B6,BOS,FLL,0.0,-1.0,1237
1,B6,BOS,HOU,2.0,-4.0,1609
1,B6,BOS,IAD,-7.0,-3.0,413
1,B6,BOS,JAX,-8.0,-4.0,1010
1,B6,BOS,JFK,-5.0,-2.0,187
1,B6,BOS,LAS,-8.0,1.0,2381
1,B6,BOS,LAX,-6.5,0.0,2611
1,B6,BOS,LGB,1.0,5.0,2602
1,B6,BOS,MCO,-3.5,0.0,1121
1,B6,BOS,MSY,-5.0,-2.0,1368
1,B6,BOS,ORD,-4.0,-3.0,867
1,B6,BOS,PBI,-1.0,-2.0,1197
1,B6,BOS,PHL,-3.0,-4.0,280
1,B6,BOS,PHX,4.0,6.0,2300
1,B6,BOS,PIT,-6.5,-4.0,496
1,B6,BOS,RDU,-6.0,-3.0,612
1,B6,BOS,RIC,-6.0,-3.0,474
1,B6,BOS,RSW,-1.5,-0.5,1249
1,B6,BOS,SAN,-5.0,0.0,2588
1,B6,BOS,SAV,-2.0,-5.5,901
1,B6,BOS,SEA,6.0,0.0,2496
1,B6,BOS,SFO,4.0,0.0,2704
1,B6,BOS,SJC,9.5,2.5,2689
1,B6,BOS,SJU,3.0,5.0,1674
1,B6,BOS,SRQ,-10.5,-3.0,1220
1,B6,BOS,STT,-4.0,-1.0,1693
1,B6,BOS,TPA,-2.0,0.0,1185
1,B6,BQN,JFK,-2.0,-4.0,1576
1,B6,BQN,MCO,-5.0,-1.0,1129
1,B6,BTV,JFK,-9.0,-7.0,266
1,B6,BUF,BOS,-7.0,-5.0,395
1,B6,BUF,FLL,-10.5,-3.0,1165
1,B6,BUF,JFK,-7.0,-3.0,301
1,B6,BUF,MCO,-9.0,0.0,1011
1,B6,BUR,JFK,-3.0,0.0,2465
1,B6,BWI,BOS,-9.0,-7.0,369
1,B6,CHS,BOS,-12.5,-9.0,818
1,B6,CHS,DCA,-1.5,-4.0,444
1,B6,CHS,JFK,1.5,-3.0,636
1,B6,CLT,BOS,-10.5,-6.0,728
1,B6,CLT,JFK,-3.0,-2.0,541
1,B6,DCA,BDL,-9.0,-6.0,313
1,B6,DCA,BOS,-6.0,-5.0,399
1,B6,DCA,CHS,-7.5,-8.0,444
1,B6,DCA,FLL,-5.0,-5.0,899
1,B6,DCA,JAX,-6.0,-4.0,634
1,B6,DCA,MCO,-4.5,-5.0,759
1,B6,DCA,PBI,-8.0,-7.0,857
1,B6,DCA,RSW,-6.0,-6.0,892
1,B6,DCA,SJU,-6.0,-3.5,1554
1,B6,DCA,TPA,-9.0,-5.0,814
1,B6,DEN,BOS,3.0,1.0,1754
1,B6,DEN,JFK,-1.0,1.5,1626
1,B6,DFW,BOS,-5.0,-1.0,1562
1,B6,DTW,BOS,-19.0,-7.0,632
1,B6,EWR,BOS,-9.0,-4.0,200
1,B6,EWR,FLL,-4.0,-2.0,1065
1,B6,EWR,MCO,-1.0,-2.0,937
1,B6,EWR,PBI,-4.0,-2.0,1023
1,B6,EWR,RSW,-10.5,-3.0,1068
1,B6,EWR,SJU,0.0,-2.0,1608
1,B6,EWR,TPA,-7.0,-0.5,997
1,B6,FLL,AUS,5.0,0.5,1105
1,B6,FLL,BDL,1.0,0.0,1173
1,B6,FLL,BOS,0.0,0.0,1237
1,B6,FLL,BUF,10.0,9.0,1165
1,B6,FLL,DCA,-3.0,-2.0,899
1,B6,FLL,EWR,0.0,-1.0,1065
1,B6,FLL,HPN,-4.0,-3.0,1097
1,B6,FLL,JAX,-8.0,-3.0,319
1,B6,FLL,JFK,3.0,2.0,1069
1,B6,FLL,LAS,-7.0,3.0,2173
1,B6,FLL,LAX,-2.0,3.0,2342
1,B6,FLL,LGA,5.5,0.0,1076
1,B6,FLL,ORH,4.0,2.0,1211
1,B6,FLL,PIT,1.0,-2.0,994
1,B6,FLL,PVD,-7.5,-4.0,1188
1,B6,FLL,RDU,-3.5,0.0,680
1,B6,FLL,RIC,1.5,0.0,805
1,B6,FLL,SFO,-14.0,-1.0,2583
1,B6,FLL,SJU,-1.0,0.0,1046
1,B6,FLL,SWF,-6.5,-5.0,1118
1,B6,HOU,BOS,-7.0,-4.0,1609
1,B6,HOU,JFK,3.0,3.0,1428
1,B6,HPN,FLL,-1.0,-1.0,1097
1,B6,HPN,MCO,-3.5,2.5,972
1,B6,HPN,PBI,1.0,0.0,1056
1,B6,HPN,RSW,-12.0,-6.0,1102
1,B6,HPN,TPA,-6.0,-6.0,1032
1,B6,IAD,BOS,-5.0,-3.0,413
1,B6,IAD,JFK,-1.0,-4.0,228
1,B6,JAX,BOS,-8.0,-5.0,1010
1,B6,JAX,DCA,-8.0,-5.5,634
1,B6,JAX,FLL,-3.0,-6.0,319
1,B6,JAX,JFK,4.0,-1.0,828
1,B6,JFK,ABQ,-10.0,0.0,1826
1,B6,JFK,AUS,-8.0,-2.0,1521
1,B6,JFK,BOS,-3.0,-1.0,187
1,B6,JFK,BQN,-3.0,0.0,1576
1,B6,JFK,BTV,-5.0,-3.0,266
1,B6,JFK,BUF,-3.0,-2.0,301
1,B6,JFK,BUR,-9.5,-1.0,2465
1,B6,JFK,CHS,-6.0,-2.0,636
1,B6,JFK,CLT,-3.0,-2.0,541
1,B6,JFK,DEN,-6.0,0.5,1626
1,B6,JFK,FLL,0.0,0.0,1069
1,B6,JFK,HOU,-3.0,0.0,1428
1,B6,JFK,IAD,0.5,-1.0,228
1,B6,JFK,JAX,-5.0,-2.0,828
1,B6,JFK,LAS,-6.5,1.0,2248
1,B6,JFK,LAX,-8.0,-1.0,2475
1,B6,JFK,LGB,-14.0,-1.0,2465
1,B6,JFK,MCO,-2.5,-1.0,944
1,B6,JFK,MSY,-7.0,-3.5,1182
1,B6,JFK,OAK,2.0,1.5,2576
1,B6,JFK,ORD,-5.0,-2.0,740
1,B6,JFK,PBI,-2.0,-1.0,1028
1,B6,JFK,PDX,14.0,-2.0,2454
1,B6,JFK,PHX,-4.0,4.0,2153
1,B6,JFK,PSE,1.0,-1.0,1617
1,B6,JFK,PWM,-1.0,-3.0,273
1,B6,JFK,RDU,-5.0,-2.0,427
1,B6,JFK,ROC,-6.0,-2.0,264
1,B6,JFK,RSW,-4.0,-1.0,1074
1,B6,JFK,SAN,-8.0,0.0,2446
1,B6,JFK,SAV,5.0,-2.0,718
1,B6,JFK,SEA,0.0,1.0,2422
1,B6,JFK,SFO,-8.0,-1.0,2586
1,B6,JFK,SJC,-2.5,-2.0,2569
1,B6,JFK,SJU,-3.0,0.0,1598
1,B6,JFK,SLC,1.0,-0.5,1990
1,B6,JFK,SMF,1.0,0.5,2521
1,B6,JFK,SRQ,-12.5,-5.0,1041
1,B6,JFK,SYR,-1.0,-2.0,209
1,B6,JFK,TPA,-2.0,-1.0,1005
1,B6,LAS,BOS,-4.0,0.0,2381
1,B6,LAS,FLL,8.5,-4.0,2173
1,B6,LAS,JFK,-0.5,0.0,2248
1,B6,LAS,LGB,-4.5,-4.0,231
1,B6,LAS,SFO,-10.5,-3.0,414
1,B6,LAX,BOS,-3.0,0.0,2611
1,B6,LAX,FLL,4.0,4.0,2342
1,B6,LAX,JFK,0.0,-2.0,2475
1,B6,LGA,FLL,4.0,6.0,1076
1,B6,LGA,MCO,0.5,-1.0,950
1,B6,LGA,PBI,7.0,5.0,1035
1,B6,LGA,RSW,0.0,-5.0,1080
1,B6,LGA,SRQ,14.0,16.0,1047
1,B6,LGA,TPA,-6.0,-1.0,1010
1,B6,LGB,AUS,2.0,-4.5,1226
1,B6,LGB,BOS,-8.0,-4.0,2602
1,B6,LGB,JFK,3.0,-2.0,2465
1,B6,LGB,LAS,-6.0,-4.0,231
1,B6,LGB,OAK,-10.0,-5.0,353
1,B6,LGB,PDX,-7.5,-5.0,846
1,B6,LGB,SEA,-12.0,-7.0,965
1,B6,LGB,SFO,-9.0,-4.0,354
1,B6,LGB,SLC,0.0,-1.5,588
1,B6,LGB,SMF,-3.0,-3.0,387
1,B6,MCO,AUS,-2.0,-1.0,994
1,B6,MCO,BDL,1.0,1.0,1050
1,B6,MCO,BOS,-2.0,-1.0,1121
1,B6,MCO,BQN,-0.5,5.5,1129
1,B6,MCO,BUF,-6.0,-5.0,1011
1,B6,MCO,DCA,-6.0,-4.0,759
1,B6,MCO,EWR,-1.0,-1.0,937
1,B6,MCO,HPN,1.0,0.5,972
1,B6,MCO,JFK,0.0,0.0,944
1,B6,MCO,LGA,8.0,1.0,950
1,B6,MCO,ORH,-8.0,-5.0,1091
1,B6,MCO,PSE,-11.5,-1.5,1179
1,B6,MCO,PVD,2.5,2.5,1072
1,B6,MCO,RIC,-2.0,-1.0,667
1,B6,MCO,SJU,-4.0,-1.0,1189
1,B6,MCO,SLC,-1.0,0.0,1931
1,B6,MCO,SWF,-1.5,-1.0,989
1,B6,MCO,SYR,6.0,-3.0,1053
1,B6,MSY,BOS,-4.0,1.0,1368
1,B6,MSY,JFK,-6.0,-5.0,1182
1,B6,OAK,JFK,2.0,0.5,2576
1,B6,OAK,LGB,-7.0,-6.0,353
1,B6,ORD,BOS,1.0,-6.0,867
1,B6,ORD,JFK,-1.0,-2.5,740
1,B6,ORD,SJU,-19.0,-3.5,2072
1,B6,ORH,FLL,-11.0,-2.0,1211
1,B6,ORH,MCO,-13.0,-6.0,1091
1,B6,PBI,BDL,12.0,2.0,1133
1,B6,PBI,BOS,1.0,2.0,1197
1,B6,PBI,DCA,-3.0,-1.0,857
1,B6,PBI,EWR,-3.0,-2.0,1023
1,B6,PBI,HPN,-8.0,-5.0,1056
1,B6,PBI,JFK,-2.0,-2.0,1028
1,B6,PBI,LGA,9.5,3.5,1035
1,B6,PDX,JFK,-0.5,0.5,2454
1,B6,PDX,LGB,-11.0,-7.0,846
1,B6,PHL,BOS,-8.0,-5.0,280
1,B6,PHX,BOS,1.0,5.0,2300
1,B6,PHX,JFK,3.5,1.0,2153
1,B6,PIT,BOS,-9.0,-4.5,496
1,B6,PIT,FLL,2.0,-5.5,994
1,B6,PSE,JFK,-5.0,-3.0,1617
1,B6,PSE,MCO,-14.0,-11.0,1179
1,B6,PVD,FLL,-9.0,-8.5,1188
1,B6,PVD,MCO,-10.0,-7.5,1072
1,B6,PWM,JFK,-3.5,-4.5,273
1,B6,RDU,BOS,-5.0,-4.0,612
1,B6,RDU,FLL,-11.0,-5.0,680
1,B6,RDU,JFK,2.0,-2.0,427
1,B6,RIC,BOS,-9.0,-4.0,474
1,B6,RIC,FLL,-8.0,-1.0,805
1,B6,RIC,MCO,-7.0,-6.0,667
1,B6,ROC,JFK,-9.0,-6.0,264
1,B6,RSW,BDL,0.0,9.0,1180
1,B6,RSW,BOS,-3.5,1.0,1249
1,B6,RSW,DCA,-9.0,-6.0,892
1,B6,RSW,EWR,-9.0,-2.5,1068
1,B6,RSW,HPN,-1.5,-2.5,1102
1,B6,RSW,JFK,-2.0,-2.0,1074
1,B6,RSW,LGA,-2.5,-1.0,1080
1,B6,SAN,BOS,1.0,-3.0,2588
1,B6,SAN,JFK,4.5,-1.0,2446
1,B6,SAV,BOS,-12.5,-2.5,901
1,B6,SAV,JFK,-5.0,-2.0,718
1,B6,SEA,BOS,8.0,6.5,2496
1,B6,SEA,JFK,1.5,0.5,2422
1,B6,SEA,LGB,-10.0,-5.0,965
1,B6,SFO,BOS,-4.0,-2.0,2704
1,B6,SFO,FLL,2.5,-1.0,2583
1,B6,SFO,JFK,2.0,-1.0,2586
1,B6,SFO,LAS,-7.0,-4.0,414
1,B6,SFO,LGB,-6.0,-3.0,354
1,B6,SJC,BOS,-8.5,2.0,2689
1,B6,SJC,JFK,-2.0,0.0,2569
1,B6,SJU,BDL,10.0,12.0,1666
1,B6,SJU,BOS,-3.0,2.0,1674
1,B6,SJU,DCA,5.0,3.5,1554
1,B6,SJU,EWR,2.5,3.0,1608
1,B6,SJU,FLL,0.0,-1.0,1046
1,B6,SJU,JFK,0.0,0.0,1598
1,B6,SJU,MCO,-3.0,-3.0,1189
1,B6,SJU,ORD,2.0,0.0,2072
1,B6,SJU,STT,-10.0,-7.5,68
1,B6,SJU,STX,-2.0,-2.0,94
1,B6,SJU,TPA,-1.0,0.0,1237
1,B6,SLC,JFK,2.0,3.5,1990
1,B6,SLC,LGB,-3.0,-3.0,588
1,B6,SLC,MCO,-5.0,4.0,1931
1,B6,SMF,JFK,-5.0,4.0,2521
1,B6,SMF,LGB,-6.0,-6.0,387
1,B6,SRQ,BOS,-7.5,-3.5,1220
1,B6,SRQ,JFK,-7.0,-3.0,1041
1,B6,SRQ,LGA,19.0,11.5,1047
1,B6,STT,BOS,-18.0,1.0,1693
1,B6,STT,SJU,-11.0,-10.0,68
1,B6,STX,SJU,0.0,-1.0,94
1,B6,SWF,FLL,-12.0,-5.5,1118
1,B6,SWF,MCO,-13.0,-7.5,989
1,B6,SYR,JFK,-6.0,-6.0,209
1,B6,SYR,MCO,8.0,6.0,1053
1,B6,TPA,BDL,-3.0,-4.0,1111
1,B6,TPA,BOS,0.0,3.0,1185
1,B6,TPA,DCA,-7.0,-5.0,814
1,B6,TPA,EWR,12.0,9.0,997
1,B6,TPA,HPN,1.0,-2.0,1032
1,B6,TPA,JFK,1.0,-1.0,1005
1,B6,TPA,LGA,15.0,-2.0,1010
1,B6,TPA,SJU,-4.0,-2.0,1237
1,DL,ABE,ATL,-11.0,-1.0,692
1,DL,ABQ,ATL,-7.0,-3.0,1269
1,DL,ABQ,MSP,1.0,-1.0,981
1,DL,ABQ,SLC,4.0,-4.0,493
1,DL,AGS,ATL,-4.5,-2.0,143
1,DL,ALB,ATL,-10.5,-3.0,853
1,DL,ALB,DTW,-12.0,-3.0,489
1,DL,ANC,MSP,-15.0,-2.0,2519
1,DL,ANC,SEA,-20.0,-9.0,1448
1,DL,ATL,ABE,0.0,-2.0,692
1,DL,ATL,ABQ,-16.0,-1.0,1269
1,DL,ATL,AGS,-4.0,-2.0,143
1,DL,ATL,ALB,0.0,-1.0,853
1,DL,ATL,ATW,3.0,-1.0,765
1,DL,ATL,AUS,-11.5,-2.0,813
1,DL,ATL,AVL,-4.0,-2.0,164
1,DL,ATL,AVP,3.0,2.0,714
1,DL,ATL,BDL,-8.0,-1.0,859
1,DL,ATL,BHM,-6.0,-1.0,134
1,DL,ATL,BNA,-4.0,-1.0,214
1,DL,ATL,BOS,-5.0,0.0,946
1,DL,ATL,BTR,-16.5,-1.5,448
1,DL,ATL,BUF,-6.0,-1.0,712
1,DL,ATL,BWI,-5.0,-1.0,577
1,DL,ATL,BZN,-8.0,-1.0,1640
1,DL,ATL,CAE,-5.0,-1.0,192
1,DL,ATL,CAK,-3.0,-2.0,528
1,DL,ATL,CHA,-9.0,-2.0,106
1,DL,ATL,CHO,-4.0,-2.0,457
1,DL,ATL,CHS,-5.0,-2.0,259
1,DL,ATL,CLE,-7.0,-1.0,554
1,DL,ATL,CLT,-5.5,-1.0,226
1,DL,ATL,CMH,-4.0,-1.0,447
1,DL,ATL,COS,-6.0,2.5,1184
1,DL,ATL,CRW,0.0,-2.0,363
1,DL,ATL,CVG,-4.0,-1.0,373
1,DL,ATL,DAB,-7.0,-1.0,366
1,DL,ATL,DAL,-13.0,-1.0,721
1,DL,ATL,DAY,-8.0,-2.0,432
1,DL,ATL,DCA,-5.0,-1.0,547
1,DL,ATL,DEN,-10.5,0.0,1199
1,DL,ATL,DFW,-11.0,-1.0,731
1,DL,ATL,DSM,-2.0,-1.0,743
1,DL,ATL,DTW,-6.0,-1.0,594
1,DL,ATL,ECP,-6.0,-1.0,240
1,DL,ATL,EGE,-12.5,-1.0,1312
1,DL,ATL,ELP,-10.0,0.0,1282
1,DL,ATL,EVV,-3.0,-1.0,350
1,DL,ATL,EWR,-7.0,0.0,746
1,DL,ATL,EYW,-11.0,-2.0,646
1,DL,ATL,FAY,-9.0,-2.0,331
1,DL,ATL,FLL,-8.0,-1.0,581
1,DL,ATL,FNT,-2.5,-2.0,645
1,DL,ATL,FSD,-10.0,-3.0,954
1,DL,ATL,GNV,-5.0,-1.0,300
1,DL,ATL,GPT,-7.0,-2.0,352
1,DL,ATL,GRR,-5.5,-1.0,640
1,DL,ATL,GSO,-8.0,-2.0,306
1,DL,ATL,GSP,-8.0,-1.0,153
1,DL,ATL,HDN,-12.0,-2.0,1340
1,DL,ATL,HNL,-12.0,-1.0,4502
1,DL,ATL,HOU,-13.0,-1.0,696
1,DL,ATL,HSV,-8.0,-2.0,151
1,DL,ATL,IAD,-4.0,-1.0,534
1,DL,ATL,IAH,-9.0,-2.0,689
1,DL,ATL,ICT,-9.0,-1.0,782
1,DL,ATL,ILM,-7.0,-2.5,377
1,DL,ATL,IND,-7.5,-1.0,432
1,DL,ATL,JAC,-15.0,-1.5,1572
1,DL,ATL,JAN,-9.0,-2.0,341
1,DL,ATL,JAX,-4.5,-1.0,270
1,DL,ATL,JFK,1.5,2.5,760
1,DL,ATL,LAS,-14.0,-1.0,1747
1,DL,ATL,LAX,-16.0,0.0,1947
1,DL,ATL,LEX,-6.0,-1.0,304
1,DL,ATL,LFT,-3.0,-2.0,503
1,DL,ATL,LGA,-2.0,0.0,762
1,DL,ATL,LIT,-7.0,-2.0,453
1,DL,ATL,MCI,-10.0,-1.0,692
1,DL,ATL,MCO,-5.0,-1.0,404
1,DL,ATL,MDT,-4.0,-1.5,620
1,DL,ATL,MDW,-4.0,-1.0,591
1,DL,ATL,MEM,-7.0,-1.0,332
1,DL,ATL,MHT,-11.0,-1.0,952
1,DL,ATL,MIA,-8.0,-1.0,594
1,DL,ATL,MKE,-5.0,-2.0,669
1,DL,ATL,MLB,-6.0,-2.0,442
1,DL,ATL,MOB,-3.5,-2.0,302
1,DL,ATL,MSN,-5.5,-1.5,707
1,DL,ATL,MSO,-21.5,-3.5,1800
1,DL,ATL,MSP,-5.0,0.0,907
1,DL,ATL,MSY,-7.0,-1.0,425
1,DL,ATL,MTJ,-25.5,-2.0,1352
1,DL,ATL,MYR,-1.0,-1.0,317
1,DL,ATL,OAK,8.0,31.5,2130
1,DL,ATL,OKC,-9.0,-1.0,761
1,DL,ATL,OMA,-7.0,-2.0,821
1,DL,ATL,ONT,-16.0,1.0,1900
1,DL,ATL,ORD,-3.0,-1.0,606
1,DL,ATL,ORF,-7.0,-1.0,516
1,DL,ATL,PBI,-7.0,-1.0,545
1,DL,ATL,PDX,-7.0,0.0,2172
1,DL,ATL,PHL,-3.0,-1.0,666
1,DL,ATL,PHX,-10.0,0.0,1587
1,DL,ATL,PIT,-4.0,-1.0,526
1,DL,ATL,PNS,-8.0,-1.0,271
1,DL,ATL,PVD,-7.0,-2.0,903
1,DL,ATL,PWM,1.0,-2.0,1027
1,DL,ATL,RDU,-6.0,-1.0,356
1,DL,ATL,RIC,-6.0,-2.0,481
1,DL,ATL,ROA,0.5,-0.5,357
1,DL,ATL,ROC,-4.5,-2.0,749
1,DL,ATL,RSW,-8.0,-1.0,515
1,DL,ATL,SAN,-19.0,0.0,1892
1,DL,ATL,SAT,-9.0,-1.0,874
1,DL,ATL,SAV,-6.0,-2.0,214
1,DL,ATL,SDF,-5.0,-2.0,321
1,DL,ATL,SEA,-7.0,2.0,2182
1,DL,ATL,SFO,-19.0,0.0,2139
1,DL,ATL,SGF,-8.0,-1.0,563
1,DL,ATL,SHV,-13.0,-1.0,551
1,DL,ATL,SJC,-14.0,1.0,2116
1,DL,ATL,SJU,-7.0,-1.0,1547
1,DL,ATL,SLC,-14.0,-1.0,1590
1,DL,ATL,SMF,-17.0,0.0,2092
1,DL,ATL,SNA,-16.0,0.0,1919
1,DL,ATL,SRQ,-9.0,-2.0,444
1,DL,ATL,STL,-6.5,-1.0,484
1,DL,ATL,STT,-12.0,-1.0,1599
1,DL,ATL,STX,-14.0,-2.0,1638
1,DL,ATL,SYR,-5.0,-1.0,794
1,DL,ATL,TLH,-7.0,-2.0,223
1,DL,ATL,TPA,-6.0,-1.0,406
1,DL,ATL,TRI,-7.0,-2.0,227
1,DL,ATL,TUL,-14.0,-2.0,674
1,DL,ATL,TUS,-15.0,0.5,1541
1,DL,ATL,TYS,-6.0,-2.0,152
1,DL,ATL,VPS,-9.0,-2.0,250
1,DL,ATL,XNA,-10.0,-2.0,589
1,DL,ATW,ATL,-14.0,-2.0,765
1,DL,ATW,DTW,-15.5,-2.5,296
1,DL,ATW,MSP,-7.0,-5.0,236
1,DL,AUS,ATL,-6.0,-2.0,813
1,DL,AUS,JFK,-0.5,-1.0,1521
1,DL,AUS,SLC,-12.0,-2.0,1086
1,DL,AVL,ATL,-17.0,-4.0,164
1,DL,AVP,ATL,-13.0,-2.0,714
1,DL,BDL,ATL,-10.0,-1.0,859
1,DL,BDL,DTW,-12.0,-3.0,549
1,DL,BDL,MSP,-19.0,-3.0,1050
1,DL,BHM,ATL,-9.0,-3.0,134
1,DL,BIL,MSP,-16.0,-5.0,748
1,DL,BIL,SLC,-14.0,-5.0,387
1,DL,BIS,MSP,-14.5,-4.0,386
1,DL,BNA,ATL,-7.0,-2.0,214
1,DL,BNA,DTW,-6.5,-4.0,456
1,DL,BNA,LAX,-17.5,-4.0,1797
1,DL,BOI,MSP,-8.5,-3.0,1142
1,DL,BOI,SLC,-5.0,-3.0,290
1,DL,BOS,ATL,-11.0,-1.0,946
1,DL,BOS,CVG,-6.0,0.0,752
1,DL,BOS,DTW,-11.0,-2.0,632
1,DL,BOS,FLL,-1.0,-3.5,1237
1,DL,BOS,JFK,3.0,-2.0,187
1,DL,BOS,LAX,-3.0,0.0,2611
1,DL,BOS,LGA,2.5,-1.0,184
1,DL,BOS,MCO,-8.5,-2.0,1121
1,DL,BOS,MSP,-10.0,-1.0,1124
1,DL,BOS,PBI,0.0,-5.0,1197
1,DL,BOS,SLC,-8.0,-2.0,2105
1,DL,BTR,ATL,-10.5,-2.5,448
1,DL,BUF,ATL,-20.0,-2.0,712
1,DL,BUF,DTW,-21.0,-2.0,241
1,DL,BWI,ATL,-11.0,-3.0,577
1,DL,BWI,DTW,-11.0,-4.0,409
1,DL,BWI,MSP,-19.0,-5.0,936
1,DL,BWI,SLC,-12.0,-1.0,1865
1,DL,BZN,ATL,-12.0,-1.0,1640
1,DL,BZN,MSP,-7.0,-1.0,874
1,DL,BZN,SLC,-13.5,-4.0,347
1,DL,CAE,ATL,-10.0,-2.0,192
1,DL,CAK,ATL,-9.0,-2.0,528
1,DL,CAK,DTW,6.0,-12.0,133
1,DL,CHA,ATL,-10.0,-3.0,106
1,DL,CHO,ATL,-8.5,-4.0,457
1,DL,CHS,ATL,-9.0,-2.0,259
1,DL,CLE,ATL,-13.0,-3.0,554
1,DL,CLT,ATL,-13.0,-3.0,226
1,DL,CLT,DTW,-11.0,-4.0,500
1,DL,CLT,MSP,-9.0,-4.0,930
1,DL,CLT,SLC,-9.0,-4.0,1727
1,DL,CMH,ATL,-12.0,-2.0,447
1,DL,CMH,DTW,-15.0,-2.0,155
1,DL,CMH,LAX,-7.0,-2.0,1995
1,DL,CMH,MSP,-17.0,-4.0,626
1,DL,COS,ATL,-3.0,-2.0,1184
1,DL,CRW,ATL,-16.0,0.0,363
1,DL,CVG,ATL,-14.0,-2.0,373
1,DL,CVG,BOS,-1.0,1.0,752
1,DL,CVG,FLL,-15.5,-3.0,932
1,DL,CVG,LAS,-15.0,-3.0,1678
1,DL,CVG,LAX,-18.0,-1.5,1900
1,DL,CVG,MCO,-13.0,-3.0,757
1,DL,CVG,RSW,-17.5,-3.0,879
1,DL,CVG,SAN,-23.0,0.0,1865
1,DL,CVG,SEA,-19.0,-0.5,1965
1,DL,CVG,SFO,-16.5,-2.0,2036
1,DL,CVG,SLC,-13.0,-2.0,1450
1,DL,CVG,TPA,-20.0,-3.0,773
1,DL,DAB,ATL,-9.0,-4.0,366
1,DL,DAL,ATL,-2.5,1.0,721
1,DL,DAY,ATL,-15.0,-3.0,432
1,DL,DAY,DTW,-6.0,-5.0,166
1,DL,DAY,MSP,-4.5,-3.0,574
1,DL,DCA,ATL,-11.0,-3.0,547
1,DL,DCA,DTW,-11.0,-3.0,405
1,DL,DCA,MSP,-15.0,-3.0,931
1,DL,DCA,SLC,-12.5,-2.0,1851
1,DL,DEN,ATL,-9.0,-1.0,1199
1,DL,DEN,DTW,-9.0,-2.0,1123
1,DL,DEN,JFK,-2.0,2.0,1626
1,DL,DEN,LGA,-6.0,-2.0,1620
1,DL,DEN,MSP,-10.0,-3.0,680
1,DL,DEN,SLC,-16.5,-3.0,391
1,DL,DFW,ATL,-7.0,-1.0,731
1,DL,DFW,DTW,3.0,13.0,986
1,DL,DFW,LAX,-24.0,1.0,1235
1,DL,DFW,LGA,6.0,28.0,1389
1,DL,DFW,MSP,-4.0,-2.0,852
1,DL,DFW,SLC,-13.0,-2.0,989
1,DL,DLH,MSP,-12.0,-2.0,144
1,DL,DSM,ATL,-15.5,-3.0,743
1,DL,DSM,MSP,-6.0,-5.0,232
1,DL,DTW,ALB,-10.0,0.0,489
1,DL,DTW,ATL,-10.0,0.0,594
1,DL,DTW,ATW,-22.0,-3.0,296
1,DL,DTW,BDL,-11.5,-1.0,549
1,DL,DTW,BNA,-17.0,-1.0,456
